Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
1.782477341389727687e-01,4.333333333333333481e-01,4.285714285714285476e-01,0.000000000000000000e+00,2.106782106782106867e-01,2.123367198838896908e-01,9.183673469387754196e-01,8.903225806451613433e-01,4.758064516129031918e-01,1.409601634320735430e-01
7.366565961732125523e-01,8.166666666666666519e-01,2.040816326530612013e-01,9.233060312732688235e-02,2.409812409812409906e-01,5.007256894049346707e-01,6.836734693877550839e-01,8.967741935483870552e-01,7.500000000000000000e-01,2.819203268641470861e-01
1.777442094662637917e-01,2.027777777777777790e-01,3.265306122448979331e-01,0.000000000000000000e+00,2.106782106782106867e-01,2.284470246734397469e-01,9.132653061224489388e-01,6.967741935483870996e-01,3.870967741935483764e-01,3.969064643221946465e-02
7.381671701913392614e-01,2.666666666666666630e-01,2.857142857142856984e-01,4.988830975428146242e-02,2.279942279942279992e-01,1.872278664731494846e-01,9.387755102040815647e-01,7.677419354838710408e-01,4.153225806451612545e-01,2.149423610097767334e-01
3.640483383685799712e-01,1.305555555555555636e-01,4.081632653061224025e-01,1.608339538346984510e-01,3.203463203463203790e-01,2.094339622641509246e-01,8.367346938775508391e-01,6.064516129032258007e-01,3.911290322580645018e-01,2.318692543411644269e-01
3.569989929506545145e-01,9.444444444444444198e-02,2.857142857142856984e-01,2.211466865227103562e-01,2.655122655122655329e-01,5.544267053701015802e-02,8.112244897959182133e-01,7.161290322580644574e-01,5.040322580645161255e-01,1.141106084926309522e-01
1.646525679758308325e-01,2.500000000000000000e-01,6.122448979591836593e-02,0.000000000000000000e+00,2.106782106782106867e-01,1.326560232220609370e-01,8.520408163265305035e-01,8.709677419354839856e-01,5.846774193548387455e-01,2.013716620458193274e-01
6.560926485397784447e-01,3.305555555555555469e-01,3.877551020408163129e-01,1.429635145197319379e-01,2.987012987012986898e-01,1.589259796806966607e-01,9.744897959183671521e-01,7.806451612903226867e-01,3.709677419354838745e-01,3.210272873194221499e-01
7.291037260825781186e-01,7.500000000000000000e-01,2.040816326530612082e-02,6.016381236038719216e-01,3.939393939393939226e-01,1.201741654571843176e-01,8.061224489795917325e-01,8.967741935483870552e-01,6.451612903225806273e-01,1.508828250401283988e-01
7.593152064451158534e-01,3.527777777777778012e-01,1.836734693877550839e-01,5.584512285927029085e-01,4.848484848484848619e-01,2.039187227866472996e-01,9.081632653061224580e-01,8.709677419354839856e-01,5.201612903225806273e-01,1.374580475704071103e-01
3.690835850956697417e-01,4.972222222222222321e-01,2.040816326530612013e-01,3.700670141474311503e-01,3.924963924963925099e-01,7.837445573294629653e-02,8.469387755102040227e-01,9.483870967741936386e-01,6.209677419354838745e-01,7.835984240478621743e-02
5.704934541792547886e-01,2.222222222222222376e-01,3.265306122448979331e-01,1.206254653760238243e-01,2.453102453102453118e-01,1.410740203193033282e-01,9.234693877551019003e-01,7.161290322580644574e-01,3.911290322580645018e-01,3.823143148985845285e-01
7.155085599194359602e-01,8.861111111111111827e-01,1.836734693877550839e-01,8.935219657483246813e-02,2.698412698412698263e-01,6.870827285921624616e-01,7.142857142857141906e-01,8.580645161290323397e-01,7.016129032258063836e-01,1.025828104479789837e-01
5.986908358509566153e-01,7.333333333333333925e-01,1.836734693877550839e-01,2.233804914370811703e-02,2.121212121212121271e-01,3.020319303338170891e-01,7.091836734693877098e-01,9.419354838709677047e-01,7.500000000000000000e-01,1.895520210126951655e-01
1.596173212487410620e-01,9.166666666666667407e-02,6.326530612244897211e-01,9.977661950856292483e-02,2.886002886002886347e-01,7.721335268505079286e-02,7.091836734693877098e-01,3.612903225806451957e-01,3.064516129032258118e-01,4.654895666131620563e-02
1.515609264853978733e-01,1.527777777777777901e-01,6.530612244897958663e-01,0.000000000000000000e+00,2.106782106782106867e-01,5.674891146589259444e-02,8.316326530612243584e-01,3.677419354838709076e-01,1.854838709677419373e-01,1.313293448124908669e-01
2.653575025176233559e-01,2.722222222222222543e-01,5.102040816326530726e-01,1.116902457185405817e-01,2.756132756132756434e-01,7.837445573294629653e-02,9.846938775510203357e-01,6.193548387096774466e-01,2.258064516129032195e-01,6.697796585437033878e-02
1.767371601208458376e-01,4.805555555555555691e-01,4.489795918367346372e-01,1.801935964259121503e-01,3.376623376623376638e-01,1.706821480406385816e-01,8.673469387755101678e-01,9.354838709677419928e-01,5.524193548387096309e-01,8.638552458777176701e-02
6.671701913393757177e-01,7.722222222222222543e-01,1.020408163265306006e-01,1.563663440059568088e-01,2.294372294372294396e-01,5.274310595065311302e-01,7.551020408163264808e-01,9.161290322580646350e-01,6.975806451612902581e-01,6.604406829125929468e-01
2.296072507552870956e-01,4.750000000000000333e-01,3.469387755102040782e-01,3.037974683544303889e-01,2.467532467532467522e-01,1.883889695210449744e-01,8.724489795918366486e-01,9.483870967741936386e-01,5.725806451612902581e-01,1.316211878009630742e-01
5.941591137965760439e-01,1.083333333333333370e-01,2.653061224489795533e-01,9.069247952345494967e-01,5.642135642135641671e-01,4.207547169811320376e-01,8.265306122448978776e-01,7.161290322580644574e-01,4.919354838709677491e-01,1.552604698672114258e-01
4.859013091641490867e-01,4.305555555555555802e-01,5.510204081632652517e-01,6.329113924050633333e-02,2.438672438672438714e-01,3.680696661828736782e-01,9.234693877551019003e-01,8.451612903225806939e-01,4.112903225806451291e-01,1.683934043484605070e-01
2.089627391742194806e-01,3.194444444444444753e-01,5.714285714285713969e-01,9.456440804169768954e-02,2.871572871572871666e-01,7.082728592162554349e-02,1.000000000000000000e+00,6.451612903225807383e-01,2.056451612903225645e-01,2.630964541076900587e-01
7.764350453172206290e-01,3.194444444444444753e-01,2.040816326530612013e-01,1.608339538346984510e-01,2.611832611832611839e-01,3.679245283018867663e-01,9.132653061224489388e-01,8.516129032258064058e-01,5.000000000000000000e-01,1.625565445790164709e-01
7.990936555891239301e-01,8.611111111111111049e-02,3.265306122448979331e-01,4.586746090841399837e-01,5.367965367965368273e-01,3.178519593613933214e-01,7.959183673469387710e-01,6.709677419354838079e-01,4.838709677419354982e-01,2.632423756019261485e-01
2.301107754279958506e-01,8.166666666666666519e-01,4.897959183673469274e-01,1.839166046165301716e-01,3.607503607503607657e-01,1.031930333817126233e-01,4.387755102040815647e-01,8.129032258064516903e-01,8.750000000000000000e-01,1.605136436597110750e-01
4.723061430010069284e-01,3.472222222222222099e-01,4.081632653061224025e-01,8.041697691734922548e-02,2.611832611832611839e-01,2.970972423802612505e-01,9.744897959183671521e-01,7.870967741935483986e-01,3.669354838709677491e-01,1.610973296366554619e-01
1.344410876132930976e-01,9.944444444444444642e-01,2.857142857142856984e-01,2.233804914370811703e-02,2.063492063492063655e-01,1.908563134978229214e-01,7.142857142857141906e-01,7.419354838709677491e-01,6.169354838709677491e-01,6.128702757916240640e-02
4.577039274924470380e-01,9.194444444444445086e-01,2.448979591836734637e-01,7.073715562174236193e-02,2.438672438672438714e-01,5.094339622641509413e-01,6.734693877551020114e-01,8.064516129032257563e-01,6.975806451612902581e-01,8.451772946154968436e-01
2.119838872104733429e-01,1.194444444444444503e-01,3.877551020408163129e-01,0.000000000000000000e+00,2.106782106782106867e-01,1.741654571843250995e-02,8.265306122448978776e-01,6.129032258064517347e-01,4.072580645161290036e-01,1.511746680286006062e-01
3.746223564954682672e-01,7.888888888888889728e-01,4.081632653061224025e-01,0.000000000000000000e+00,2.106782106782106867e-01,1.944847605224963583e-01,5.255102040816326259e-01,8.838709677419354094e-01,8.629032258064516236e-01,1.406683204436013357e-01
6.490433031218529880e-01,1.916666666666666796e-01,2.244897959183673186e-01,4.467609828741623407e-02,2.164502164502164483e-01,7.968069666182873156e-01,8.877551020408163129e-01,7.677419354838710408e-01,4.677419354838709409e-01,3.157741135269224730e-01
8.147029204431017746e-01,2.722222222222222543e-01,5.714285714285713969e-01,5.763216679076693660e-01,4.935064935064935043e-01,3.085631349782292920e-01,9.897959183673468164e-01,5.677419354838710852e-01,1.733870967741935332e-01,2.381438785933167879e-01
2.547834843907350599e-01,8.166666666666666519e-01,5.510204081632652517e-01,2.241250930752047565e-01,5.064935064935065512e-01,1.928882438316400494e-01,3.979591836734693855e-01,7.935483870967743325e-01,8.911290322580645018e-01,1.008317525171457674e-01
5.704934541792547886e-01,1.805555555555555525e-01,3.061224489795917880e-01,4.996276991809381895e-01,3.766233766233766378e-01,2.436865021770681927e-01,8.928571428571427937e-01,6.967741935483870996e-01,4.112903225806451291e-01,4.230264117904566912e-01
1.953675730110775444e-01,9.972222222222222321e-01,2.448979591836734637e-01,0.000000000000000000e+00,2.106782106782106867e-01,2.354136429608127412e-01,7.346938775510203357e-01,7.677419354838710408e-01,6.169354838709677491e-01,1.435867503283233537e-01
7.527693856998993738e-01,2.916666666666666852e-01,4.693877551020407823e-01,1.116902457185405817e-01,1.630591630591630703e-01,5.386066763425253479e-01,9.897959183673468164e-01,6.838709677419354538e-01,2.741935483870967527e-01,3.845031373121260421e-01
4.597180261832829462e-01,2.638888888888888951e-01,2.653061224489795533e-01,1.697691734921816797e-01,2.712842712842712944e-01,6.632801161103046850e-02,9.285714285714283811e-01,7.870967741935483986e-01,4.435483870967741882e-01,5.107252298263533635e-02
3.625377643504532621e-01,4.638888888888889062e-01,4.897959183673469274e-01,8.041697691734922548e-02,2.395382395382395502e-01,2.055152394775036084e-01,8.826530612244896101e-01,9.161290322580646350e-01,5.120967741935483764e-01,1.434408288340872639e-01
1.686807653575024268e-01,2.888888888888889173e-01,4.693877551020407823e-01,9.456440804169768954e-02,2.943722943722943963e-01,1.956458635703918481e-01,9.846938775510203357e-01,6.709677419354838079e-01,2.661290322580645018e-01,1.052093973442287944e-01
1.933534743202416362e-01,3.055555555555555802e-02,5.714285714285713969e-01,4.988830975428146242e-02,2.265512265512265588e-01,2.065312046444121863e-01,6.122448979591835760e-01,4.645161290322581404e-01,4.798387096774193172e-01,1.190719392966583939e-01
7.824773413897281316e-01,5.027777777777777679e-01,2.857142857142856984e-01,3.320923306031273170e-01,3.679653679653679399e-01,3.043541364296081242e-01,8.469387755102040227e-01,9.612903225806452845e-01,6.209677419354838745e-01,7.792207792207792028e-02
4.350453172205437369e-01,8.611111111111111049e-02,1.428571428571428492e-01,0.000000000000000000e+00,2.106782106782106867e-01,1.760522496371552947e-01,8.163265306122449161e-01,8.129032258064516903e-01,5.766129032258063836e-01,3.290529695024076995e-01
5.070493454179254567e-01,2.777777777777777901e-01,4.081632653061224025e-01,1.995532390171258497e-01,3.405483405483405446e-01,2.965166908563134918e-01,9.744897959183671521e-01,7.032258064516130336e-01,3.185483870967741882e-01,2.073544433094994810e-01
2.396777442094661925e-01,3.166666666666666519e-01,4.693877551020407823e-01,2.211466865227103562e-01,4.155844155844156118e-01,1.265602322206095809e-01,9.897959183673468164e-01,7.096774193548387455e-01,2.862903225806451291e-01,2.137749890558879040e-01
6.022155085599194546e-01,4.249999999999999889e-01,2.653061224489795533e-01,9.456440804169768954e-02,2.424242424242424310e-01,2.026124818577648701e-01,9.030612244897957552e-01,9.096774193548387011e-01,5.362903225806451291e-01,3.785203560484459162e-01
3.957703927492446372e-01,5.833333333333333703e-01,1.632653061224489666e-01,0.000000000000000000e+00,2.106782106782106867e-01,2.962264150943396124e-01,7.959183673469387710e-01,9.548387096774193505e-01,6.814516129032257563e-01,2.892164015759521312e-01
5.876132930513595642e-01,8.499999999999999778e-01,2.040816326530612013e-01,8.041697691734922548e-02,2.265512265512265588e-01,1.880986937590710950e-01,6.785714285714284921e-01,8.709677419354839856e-01,7.379032258064516236e-01,1.348314606741572996e-01
4.229607250755287318e-01,1.305555555555555636e-01,4.897959183673469274e-01,8.041697691734922548e-02,3.030303030303030387e-01,1.741654571843250995e-02,8.265306122448978776e-01,5.161290322580645018e-01,3.225806451612903136e-01,1.967021742302640930e-01
7.210473313192347078e-01,1.305555555555555636e-01,2.244897959183673186e-01,3.008190618019359608e-01,3.059163059163059195e-01,1.875181422351233640e-01,8.469387755102040227e-01,7.548387096774193949e-01,5.040322580645161255e-01,2.696629213483145993e-01
2.235649546827793710e-01,9.944444444444444642e-01,5.918367346938775420e-01,2.717795979151154118e-01,4.271284271284271350e-01,1.053701015965166771e-01,5.408163265306121792e-01,4.903225806451614321e-01,5.604838709677418818e-01,1.136728440099226550e-01
4.370594159113796451e-01,2.138888888888889062e-01,1.836734693877550839e-01,0.000000000000000000e+00,2.106782106782106867e-01,1.818577648766327992e-01,8.877551020408163129e-01,8.064516129032257563e-01,5.040322580645161255e-01,1.068145337808259071e-01
3.001007049345418842e-01,6.472222222222222543e-01,2.448979591836734637e-01,1.265822784810126667e-01,2.236652236652236780e-01,1.317851959361393266e-01,7.193877551020406713e-01,9.806451612903226422e-01,7.580645161290322509e-01,1.575952137749890569e-02
1.510574018126888962e-01,9.166666666666667407e-02,6.734693877551020114e-01,2.330603127326880131e-01,3.621933621933621783e-01,1.161103047895500617e-01,6.938775510204080454e-01,3.354838709677420150e-01,2.903225806451612545e-01,1.295782868816576505e-01
8.257804632426979374e-02,7.555555555555555358e-01,7.551020408163264808e-01,4.467609828741623407e-02,2.481962481962481926e-01,2.177068214804063831e-02,2.142857142857143016e-01,7.935483870967743325e-01,9.919354838709677491e-01,2.626586896249817268e-02
4.884189325276937499e-01,2.944444444444444531e-01,4.081632653061224025e-01,3.320923306031273170e-01,3.290043290043290214e-01,2.371552975326560175e-01,9.744897959183671521e-01,7.225806451612903913e-01,3.266129032258064391e-01,9.981030205749305551e-02
7.306143001007048277e-01,9.833333333333333925e-01,2.448979591836734637e-01,4.467609828741623407e-02,2.222222222222222376e-01,6.393323657474599964e-01,7.244897959183673741e-01,7.677419354838710408e-01,6.290322580645161255e-01,5.797460966000291815e-01
1.888217522658610648e-01,2.833333333333333259e-01,4.285714285714285476e-01,0.000000000000000000e+00,2.106782106782106867e-01,1.201741654571843176e-01,9.795918367346938549e-01,6.967741935483870996e-01,3.024193548387096864e-01,6.143294907339851008e-02
2.442094662638469860e-01,1.055555555555555552e-01,2.857142857142856984e-01,0.000000000000000000e+00,2.106782106782106867e-01,6.763425253991291186e-02,8.214285714285713969e-01,7.096774193548387455e-01,4.919354838709677491e-01,7.923537137020282561e-02
7.270896273917422103e-01,9.777777777777778567e-01,3.673469387755101678e-01,4.467609828741623407e-02,2.236652236652236780e-01,4.984034833091436356e-01,6.479591836734692745e-01,6.838709677419354538e-01,6.290322580645161255e-01,3.563402889245585459e-01
6.465256797583081028e-01,4.083333333333333259e-01,2.244897959183673186e-01,5.093075204765450392e-01,1.847041847041847040e-01,1.088534107402031881e-01,9.030612244897957552e-01,9.032258064516129892e-01,5.403225806451612545e-01,2.331825477892893461e-01
7.779456193353473381e-01,1.527777777777777901e-01,1.632653061224489666e-01,3.663440059568131013e-01,3.203463203463203790e-01,2.484760522496371471e-01,8.520408163265305035e-01,8.000000000000000444e-01,5.322580645161290036e-01,3.236538742156719328e-01
4.128902316213494128e-01,8.222222222222222987e-01,5.714285714285713969e-01,1.906180193596425931e-01,3.896103896103896291e-01,1.680696661828737226e-01,3.724489795918366486e-01,7.741935483870967527e-01,8.951612903225806273e-01,1.109003356194367407e-01
3.972809667673715683e-01,1.027777777777777873e-01,2.244897959183673186e-01,1.206254653760238243e-01,2.380952380952381098e-01,3.159651669085631331e-01,8.214285714285713969e-01,7.483870967741936830e-01,5.201612903225806273e-01,3.637822851305997363e-01
2.084592145015105036e-01,0.000000000000000000e+00,5.714285714285713969e-01,1.623231571109456373e-01,2.987012987012986898e-01,9.230769230769229894e-02,5.612244897959183243e-01,5.032258064516128560e-01,5.524193548387096309e-01,1.444622792937399480e-01
4.929506545820745433e-01,6.388888888888889783e-02,2.653061224489795533e-01,3.127326880119136177e-01,2.669552669552669455e-01,3.486211901306240923e-01,7.857142857142855874e-01,7.354838709677420372e-01,5.443548387096773800e-01,2.397490150299138867e-01
6.218529707955688934e-01,3.111111111111111160e-01,1.836734693877550839e-01,2.025316455696202500e-01,2.582972582972583031e-01,7.242380261248184681e-01,9.030612244897957552e-01,8.516129032258064058e-01,5.120967741935483764e-01,1.751057930833211512e-02
7.336354481369586900e-01,2.888888888888889173e-01,3.061224489795917880e-01,1.265822784810126667e-01,2.640692640692640647e-01,3.490566037735848837e-01,9.540816326530612290e-01,7.741935483870967527e-01,3.991935483870967527e-01,3.885889391507368895e-01
4.501510574018126043e-01,8.750000000000000000e-01,3.061224489795917880e-01,1.303052866716306879e-01,2.698412698412698263e-01,2.394775036284469971e-01,6.071428571428570953e-01,8.193548387096774022e-01,7.580645161290322509e-01,1.704363052677659307e-01
4.194360523665658924e-01,3.694444444444444642e-01,1.836734693877550839e-01,2.233804914370811703e-02,2.106782106782106867e-01,2.789550072568940386e-01,9.030612244897957552e-01,8.838709677419354094e-01,5.322580645161290036e-01,3.531300160513643066e-02
4.808660624370593162e-01,3.694444444444444642e-01,2.448979591836734637e-01,4.735666418466120686e-01,2.727272727272727071e-01,3.072568940493468626e-01,9.234693877551019003e-01,8.709677419354839856e-01,5.000000000000000000e-01,2.632423756019261485e-01
2.381671701913392614e-01,3.416666666666666741e-01,7.346938775510203357e-01,2.464631422189128840e-01,2.712842712842712944e-01,1.573294629898403241e-01,9.948979591836732972e-01,5.677419354838710852e-01,1.129032258064516098e-01,9.236830585145190675e-02
7.719033232628398356e-01,3.638888888888889284e-01,2.040816326530612013e-01,1.116902457185405817e-01,2.063492063492063655e-01,6.294629898403483192e-01,9.132653061224489388e-01,8.774193548387096975e-01,5.161290322580645018e-01,6.289216401575952187e-01
6.540785498489425365e-01,2.222222222222222307e-02,5.918367346938775420e-01,3.715562174236783366e-01,3.059163059163059195e-01,8.468795355587808160e-01,5.969387755102040227e-01,4.645161290322581404e-01,4.919354838709677491e-01,1.562819203268641377e-01
7.759315206445116520e-01,0.000000000000000000e+00,1.836734693877550839e-01,3.603871928518243006e-01,2.034632034632034847e-01,1.149492017416545581e-01,7.551020408163264808e-01,7.935483870967743325e-01,6.209677419354838745e-01,1.097329636655479251e-01
2.014098690835850469e-01,4.222222222222222210e-01,5.510204081632652517e-01,2.903946388682054902e-01,3.939393939393939226e-01,1.878084179970972156e-01,9.336734693877550839e-01,8.387096774193549820e-01,3.951612903225806273e-01,1.097329636655479251e-01
1.183282980866062761e-01,2.222222222222222307e-02,5.714285714285713969e-01,8.041697691734922548e-02,2.063492063492063655e-01,7.082728592162554349e-02,6.071428571428570953e-01,4.838709677419354982e-01,5.000000000000000000e-01,7.018823872756456417e-02
1.888217522658610648e-01,3.722222222222222321e-01,6.530612244897958663e-01,2.062546537602382712e-01,4.285714285714286031e-01,1.002902757619738711e-01,9.795918367346938549e-01,6.967741935483870996e-01,2.338709677419354704e-01,2.772508390485918517e-02
7.527693856998993738e-01,3.916666666666666630e-01,4.693877551020407823e-01,3.112434847356664314e-01,2.049062049062049251e-01,7.213352685050797297e-02,9.591836734693877098e-01,8.258064516129033361e-01,3.870967741935483764e-01,1.155698234349919612e-01
5.830815709969787708e-01,1.888888888888888840e-01,1.632653061224489666e-01,1.496649292628443872e-01,2.481962481962481926e-01,5.999999999999999778e-01,8.673469387755101678e-01,8.129032258064516903e-01,5.241935483870967527e-01,3.637822851305997363e-01
7.260825780463242562e-01,9.194444444444445086e-01,2.448979591836734637e-01,4.735666418466120686e-01,2.972582972582972771e-01,4.969521044992742942e-01,6.836734693877550839e-01,8.129032258064516903e-01,6.935483870967741327e-01,5.186049905151027817e-01
1.998992950654581158e-01,1.305555555555555636e-01,5.714285714285713969e-01,2.233804914370811703e-02,2.453102453102453118e-01,1.997097242380261040e-01,8.112244897959182133e-01,4.451612903225807827e-01,2.782258064516128782e-01,1.263680140084634251e-01
4.934541792547835204e-01,5.805555555555556024e-01,5.714285714285713969e-01,9.233060312732688235e-02,2.784992784992785242e-01,1.915820029027575921e-01,6.581632653061223470e-01,9.870967741935483541e-01,7.459677419354838745e-01,4.001167371953888718e-01
1.998992950654581158e-01,3.277777777777777790e-01,4.285714285714285476e-01,9.233060312732688235e-02,2.669552669552669455e-01,8.026124818577648479e-02,9.795918367346938549e-01,7.612903225806451069e-01,3.387096774193548154e-01,2.539033999708156797e-01
7.930513595166162055e-01,0.000000000000000000e+00,3.061224489795917880e-01,5.584512285927029085e-01,3.535353535353535359e-01,2.220609579100144837e-01,7.091836734693877098e-01,7.225806451612903913e-01,6.048387096774193727e-01,2.222384357215817785e-01
1.384692849949646920e-01,7.694444444444444864e-01,8.163265306122448328e-02,0.000000000000000000e+00,2.106782106782106867e-01,1.226415094339622508e-01,7.704081632653061451e-01,9.096774193548387011e-01,6.814516129032257563e-01,2.203414562965124723e-01
5.000000000000000000e-01,1.833333333333333481e-01,2.857142857142856984e-01,2.762472077438570262e-01,2.626262626262626521e-01,3.027576197387518153e-01,8.928571428571427937e-01,7.225806451612903913e-01,4.354838709677419373e-01,4.239019407558732855e-01
4.425981873111781706e-01,4.166666666666666852e-01,5.102040816326530726e-01,3.127326880119136315e-02,2.352092352092352290e-01,2.013062409288824128e-01,9.438775510204080454e-01,8.451612903225806939e-01,4.112903225806451291e-01,2.112943236538742109e-01
1.591137965760323070e-01,3.500000000000000333e-01,5.510204081632652517e-01,1.206254653760238243e-01,3.246753246753246724e-01,1.129172714078374301e-01,9.948979591836732972e-01,7.096774193548387455e-01,2.620967741935483764e-01,2.363928206624835507e-02
5.533736153071500130e-01,6.972222222222222987e-01,2.857142857142856984e-01,1.995532390171258497e-01,2.770562770562770560e-01,7.654571843251087859e-01,6.581632653061223470e-01,9.677419354838709964e-01,8.024193548387096309e-01,2.544870859477600944e-01
7.215508559919436848e-01,2.083333333333333426e-01,2.244897959183673186e-01,3.953834698436336503e-01,3.679653679653679399e-01,9.666182873730043423e-02,8.979591836734692745e-01,7.677419354838710408e-01,4.637096774193548154e-01,1.663505034291551110e-01
3.575025176233634916e-01,1.611111111111111216e-01,4.693877551020407823e-01,8.041697691734922548e-02,2.640692640692640647e-01,4.862119013062408956e-02,8.724489795918366486e-01,5.483870967741935054e-01,3.024193548387096864e-01,2.330366262950532563e-01
5.961732124874119521e-01,7.777777777777777901e-02,2.244897959183673186e-01,4.467609828741623268e-01,2.294372294372294396e-01,9.309143686502175941e-01,8.061224489795917325e-01,7.483870967741936830e-01,5.403225806451612545e-01,5.165620895957974135e-01
3.237663645518629174e-01,8.527777777777778567e-01,5.510204081632652517e-01,4.467609828741623407e-02,2.481962481962481926e-01,1.941944847605224789e-01,4.030612244897958663e-01,7.354838709677420372e-01,8.508064516129032473e-01,2.701006858310228687e-01
8.509566968781467899e-02,8.611111111111111049e-02,2.040816326530612013e-01,2.233804914370811703e-02,2.178932178932178887e-01,6.545718432510884421e-02,8.163265306122449161e-01,7.677419354838710408e-01,5.443548387096773800e-01,9.017948343791039323e-02
4.884189325276937499e-01,3.611111111111111049e-01,4.285714285714285476e-01,1.265822784810126667e-01,2.640692640692640647e-01,3.193033381712626628e-01,9.744897959183671521e-01,8.000000000000000444e-01,3.669354838709677491e-01,1.879468845760980389e-01
6.933534743202416362e-01,1.861111111111111160e-01,4.081632653061224025e-01,3.901712583767684150e-01,4.069264069264069139e-01,7.053701015965165855e-01,9.081632653061224580e-01,6.322580645161290924e-01,3.427419354838709409e-01,4.514811031664963670e-01
1.334340382678751435e-01,3.638888888888889284e-01,6.326530612244897211e-01,2.606105733432613758e-01,4.891774891774892109e-01,5.253991291727140578e-02,9.897959183673468164e-01,6.903225806451613877e-01,2.298387096774193450e-01,6.624835838318983428e-02
2.064451158106745954e-01,5.138888888888889506e-01,3.265306122448979331e-01,3.298585256887565098e-01,3.766233766233766378e-01,2.001451378809869230e-01,8.316326530612243584e-01,9.677419354838709964e-01,6.290322580645161255e-01,1.260761710199912455e-01
6.027190332326284317e-01,9.027777777777777901e-01,2.653061224489795533e-01,2.233804914370811703e-02,2.150072150072150079e-01,4.502177068214803790e-01,6.581632653061223470e-01,8.129032258064516903e-01,7.177419354838709964e-01,3.636363636363635909e-01
3.348439073514601905e-01,4.194444444444444531e-01,1.224489795918367319e-01,8.041697691734922548e-02,2.164502164502164483e-01,8.679245283018867385e-02,8.673469387755101678e-01,9.096774193548387011e-01,5.846774193548387455e-01,5.690938275207937935e-02
1.676737160120844727e-01,3.416666666666666741e-01,6.938775510204081565e-01,1.116902457185405817e-01,3.333333333333333703e-01,1.367198838896951929e-01,9.948979591836732972e-01,5.935483870967741549e-01,1.411290322580645018e-01,4.727856413249671014e-02
4.093655589123867955e-01,7.527777777777777679e-01,4.081632653061224025e-01,2.233804914370811703e-02,2.236652236652236780e-01,2.126269956458635424e-01,5.459183673469386600e-01,9.225806451612903469e-01,8.669354838709677491e-01,2.015175835400554449e-01
5.342396777442095512e-01,7.555555555555555358e-01,6.530612244897958663e-01,6.075949367088607778e-01,1.000000000000000000e+00,1.285921625544267088e-01,3.265306122448978776e-01,8.516129032258064058e-01,9.596774193548386345e-01,3.726834962790018801e-01
1.117824773413897965e-01,8.333333333333333703e-01,5.918367346938775420e-01,3.127326880119136315e-02,2.193362193362193568e-01,1.139332365747459941e-01,3.571428571428570953e-01,7.419354838709677491e-01,8.870967741935483764e-01,9.835108711513204649e-02
7.618328298086605166e-01,1.555555555555555580e-01,3.265306122448979331e-01,2.457185405807892908e-01,2.496392496392496607e-01,4.674891146589259527e-01,8.724489795918366486e-01,6.838709677419354538e-01,4.233870967741935609e-01,2.290967459506785264e-01
1.304128902316212812e-01,1.388888888888888985e-02,4.489795918367346372e-01,0.000000000000000000e+00,2.106782106782106867e-01,1.309143686502176884e-01,6.530612244897958663e-01,6.000000000000000888e-01,5.564516129032257563e-01,4.508974171895519661e-02
5.599194360523664926e-01,1.055555555555555552e-01,2.244897959183673186e-01,4.713328369322412614e-01,5.642135642135641671e-01,4.763425253991291353e-01,8.265306122448978776e-01,7.548387096774193949e-01,5.201612903225806273e-01,2.015175835400554449e-01
5.765357502517622912e-01,5.694444444444444198e-01,2.653061224489795533e-01,5.405807892777364509e-01,3.722943722943722888e-01,8.573294629898402519e-01,7.857142857142855874e-01,9.806451612903226422e-01,6.935483870967741327e-01,8.151174668028600134e-01
2.819738167170191545e-01,3.888888888888888951e-01,2.448979591836734637e-01,4.452717795979151405e-01,3.795093795093795186e-01,1.168359941944847463e-01,9.183673469387754196e-01,8.838709677419354094e-01,5.120967741935483764e-01,1.663505034291551110e-01
4.335347432024168057e-01,5.000000000000000278e-02,1.428571428571428492e-01,2.613551749813849412e-01,2.467532467532467522e-01,9.724238026124817219e-03,8.010204081632652517e-01,8.193548387096774022e-01,5.967741935483871218e-01,1.116299430906172452e-01
5.614300100704934238e-01,1.444444444444444586e-01,5.102040816326530726e-01,8.935219657483246813e-02,2.842712842712842858e-01,3.216255442670536979e-01,8.469387755102040227e-01,5.096774193548387899e-01,2.983870967741935609e-01,3.960309353567780244e-01
1.606243705941590161e-01,2.972222222222222210e-01,6.122448979591835760e-01,9.233060312732688235e-02,3.102453102453102685e-01,1.442670537010159459e-01,1.000000000000000000e+00,5.806451612903225090e-01,1.572580645161290314e-01,5.267765941923244905e-02
2.552870090634440370e-01,9.222222222222222765e-01,4.081632653061224025e-01,3.127326880119136315e-02,2.265512265512265588e-01,1.059506531204644358e-01,5.714285714285713969e-01,7.225806451612903913e-01,7.177419354838709964e-01,1.704363052677659307e-01
1.218529707955688934e-01,7.305555555555556246e-01,5.306122448979591066e-01,8.935219657483246813e-02,3.059163059163059195e-01,5.384615384615384220e-02,4.540816326530611180e-01,9.225806451612903469e-01,9.193548387096773800e-01,7.441996206041148754e-02
